INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212013727,1108,,FRAUD - WELFARE,B3,465,0,2021-01-28 00:00:00,2021,1,Thursday,0,,MORA ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212013726,801,,ASSAULT - SIMPLE,D4,149,0,2021-03-03 15:26:00,2021,3,Wednesday,15,,COLUMBUS AVE,42.3465749686265,-71.0743864969092,"(42.3465749686265, -71.0743864969092)"
212013724,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C6,205,0,2021-03-03 13:07:00,2021,3,Wednesday,13,,SUMMER ST,42.3492942030292,-71.0483493392853,"(42.3492942030292, -71.0483493392853)"
212013723,3006,,SICK/INJURED/MEDICAL - PERSON,E5,723,0,2021-03-03 14:12:00,2021,3,Wednesday,14,,EASTWOOD CIRT,42.2702600887114,-71.1680271273982,"(42.2702600887114, -71.1680271273982)"
212013722,3803,,M/V ACCIDENT - PERSONAL INJURY,A7,2,0,2021-03-03 14:50:00,2021,3,Wednesday,14,,WILLIAM F MCCLELLAN HWY,42.3950415802391,-71.0101773168781,"(42.3950415802391, -71.0101773168781)"
212013720,1102,,FRAUD - FALSE PRETENSE / SCHEME,E13,282,0,2021-03-03 15:09:00,2021,3,Wednesday,15,,HORAN WAY,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212013719,3114,,INVESTIGATE PROPERTY,D14,800,0,2021-03-03 14:18:00,2021,3,Wednesday,14,,GARDNER ST,42.3536137121412,-71.1296730201674,"(42.3536137121412, -71.1296730201674)"
212013718,3410,,TOWED MOTOR VEHICLE,D4,625,0,2021-03-03 13:41:00,2021,3,Wednesday,13,,JERSEY ST,42.3432664347447,-71.0971932113576,"(42.3432664347447, -71.0971932113576)"
212013717,1415,,GRAFFITI,A1,77,0,2021-02-26 01:00:00,2021,2,Friday,1,,LINDALL PL,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
212013716,1402,,VANDALISM,D14,796,0,2021-03-03 14:38:00,2021,3,Wednesday,14,,CHESTER ST,42.3515939750673,-71.1286565899503,"(42.3515939750673, -71.1286565899503)"
212013715,2647,,THREATS TO DO BODILY HARM,E13,574,0,2021-03-03 02:56:00,2021,3,Wednesday,2,,WASHINGTON ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
212013714,3005,,SICK ASSIST,B3,427,0,2021-03-03 13:44:00,2021,3,Wednesday,13,,NORFOLK ST,42.2766838992456,-71.0924024790431,"(42.2766838992456, -71.0924024790431)"
212013713,801,,ASSAULT - SIMPLE,C11,355,0,2021-02-27 09:00:00,2021,2,Saturday,9,,DORCHESTER AVE,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212013712,2905,,VAL - VIOLATION OF AUTO LAW,C6,222,0,2021-03-03 13:43:00,2021,3,Wednesday,13,,E THIRD ST,42.3365136240516,-71.0346237313912,"(42.3365136240516, -71.0346237313912)"
212013711,1402,,VANDALISM,B2,614,0,2021-01-25 06:00:00,2021,1,Monday,6,,AVENUE LOUIS PASTEUR,42.3383025757075,-71.1023525258007,"(42.3383025757075, -71.1023525258007)"
212013710,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2021-03-01 09:00:00,2021,3,Monday,9,,PARK DR,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
212013709,3115,,INVESTIGATE PERSON,A1,67,0,2021-03-03 13:48:00,2021,3,Wednesday,13,,JOY ST,42.3605894660948,-71.0651034044187,"(42.3605894660948, -71.0651034044187)"
212013708,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,691,0,2021-03-03 02:06:00,2021,3,Wednesday,2,,BEECH ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
212013707,3108,,FIRE REPORT,E13,572,0,2021-03-03 11:58:00,2021,3,Wednesday,11,,IFFLEY RD,42.3123662673835,-71.0993373998637,"(42.3123662673835, -71.0993373998637)"
212013706,2647,,THREATS TO DO BODILY HARM,E13, ,0,2021-03-03 13:15:00,2021,3,Wednesday,13,,BRAGDON ST,42.3192584365707,-71.10003221945,"(42.3192584365707, -71.10003221945)"
212013704,801,,ASSAULT - SIMPLE,B3, ,0,2021-03-03 14:09:00,2021,3,Wednesday,14,,WOODRUFF WAY,42.3074803914454,-71.1064976834671,"(42.3074803914454, -71.1064976834671)"
212013697,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E13,282,0,2021-03-03 13:36:00,2021,3,Wednesday,13,,WARDMAN RD,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212013695,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2021-03-03 13:15:00,2021,3,Wednesday,13,,CRAWFORD ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212013693,2007,,VIOLATION - RESTRAINING ORDER (NO ARREST),A7,28,0,2021-03-02 09:00:00,2021,3,Tuesday,9,,SEA VIEW AVE,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
212013692,3005,,SICK ASSIST,E13,569,0,2021-03-03 12:28:00,2021,3,Wednesday,12,,WASHINGTON ST,42.3030741306782,-71.1108185618527,"(42.3030741306782, -71.1108185618527)"
212013691,1402,,VANDALISM,B2,282,0,2021-03-03 12:56:00,2021,3,Wednesday,12,,BLUE HILL AVENUE,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212013689,619,,LARCENY ALL OTHERS,B2,296,0,2021-03-03 09:11:00,2021,3,Wednesday,9,,WHITING ST,42.3242287622139,-71.0814060891184,"(42.3242287622139, -71.0814060891184)"
212013688,3114,,INVESTIGATE PROPERTY,C6, ,0,2021-03-03 09:40:00,2021,3,Wednesday,9,,NEWMARKET SQUARE,42.3308000027417,-71.0685420545278,"(42.3308000027417, -71.0685420545278)"
212013687,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2021-03-01 18:00:00,2021,3,Monday,18,,WORCESTER ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
212013686,3005,,SICK ASSIST,A1,115,0,2021-03-03 12:20:00,2021,3,Wednesday,12,,ATLANTIC AVE,42.3499783969949,-71.0568375242093,"(42.3499783969949, -71.0568375242093)"
212013685,2905,,VAL - VIOLATION OF AUTO LAW,E13, ,0,2021-03-03 12:01:00,2021,3,Wednesday,12,,CHESTNUT AVE,0,0,"(0, 0)"
212013684,2647,,THREATS TO DO BODILY HARM,B2,265,0,2021-03-03 11:50:00,2021,3,Wednesday,11,,BLUE HILL AVE,42.320160953205,-71.0777728977818,"(42.320160953205, -71.0777728977818)"
212013683,3410,,TOWED MOTOR VEHICLE,B2,329,0,2021-03-03 11:45:00,2021,3,Wednesday,11,,GENEVA AVE,42.3066284506475,-71.0790698412947,"(42.3066284506475, -71.0790698412947)"
212013681,3301,,VERBAL DISPUTE,B3,470,0,2021-03-03 10:45:00,2021,3,Wednesday,10,,ALABAMA ST,42.2763935616247,-71.101750256021,"(42.2763935616247, -71.101750256021)"
212013680,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,691,0,2021-03-03 10:00:00,2021,3,Wednesday,10,,TAFTHILL TER,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
212013679,520,,BURGLARY - RESIDENTIAL,A1,92,0,2021-03-03 11:14:00,2021,3,Wednesday,11,,COURT ST,42.3589227875108,-71.0583535444055,"(42.3589227875108, -71.0583535444055)"
212013678,3018,,SICK/INJURED/MEDICAL - POLICE,A1,77,0,2021-02-23 15:00:00,2021,2,Tuesday,15,,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
212013677,3801,,M/V ACCIDENT - OTHER,A15, ,0,2021-03-03 11:51:00,2021,3,Wednesday,11,,TERMINAL ST,42.3818083247693,-71.056154203039,"(42.3818083247693, -71.056154203039)"
212013676,3114,,INVESTIGATE PROPERTY,A1,61,0,2021-03-03 12:00:00,2021,3,Wednesday,12,,LEGENDS WAY,42.3664354633178,-71.0613541253703,"(42.3664354633178, -71.0613541253703)"
212013675,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,282,0,2021-03-03 12:01:00,2021,3,Wednesday,12,,PARKER ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212013674,3001,,DEATH INVESTIGATION,C11,332,0,2021-03-03 11:09:00,2021,3,Wednesday,11,,WHITTEMORE TER,42.313887772795,-71.0658656528091,"(42.313887772795, -71.0658656528091)"
212013673,1402,,VANDALISM,E18,517,0,2021-03-02 18:30:00,2021,3,Tuesday,18,,WASHINGTON ST,42.3045573199976,-71.0795054945143,"(42.3045573199976, -71.0795054945143)"
212013672,3410,,TOWED MOTOR VEHICLE,C11,336,0,2021-03-03 11:27:00,2021,3,Wednesday,11,,RICHFIELD ST,42.3080177965288,-71.0714777093838,"(42.3080177965288, -71.0714777093838)"
212013669,3005,,SICK ASSIST,A1,64,0,2021-03-03 11:09:00,2021,3,Wednesday,11,,BLOSSOM ST,42.3628015216142,-71.0669903385069,"(42.3628015216142, -71.0669903385069)"
212013667,3410,,TOWED MOTOR VEHICLE,D4,620,0,2021-03-03 10:15:00,2021,3,Wednesday,10,,EDGERLY RD,42.3455967105705,-71.0878104128629,"(42.3455967105705, -71.0878104128629)"
212013666,3114,,INVESTIGATE PROPERTY,D14,793,0,2021-03-03 09:50:00,2021,3,Wednesday,9,,BRAINERD RD,42.3474834236614,-71.1336315826262,"(42.3474834236614, -71.1336315826262)"
212013664,619,,LARCENY ALL OTHERS,D14,778,0,2021-02-25 10:45:00,2021,2,Thursday,10,,LOTHIAN RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
212013663,1402,,VANDALISM,B2,280,0,2021-03-03 10:07:00,2021,3,Wednesday,10,,DUDLEY ST,42.3287258857203,-71.0838221696801,"(42.3287258857203, -71.0838221696801)"
212013662,3115,,INVESTIGATE PERSON,B3,465,0,2021-03-02 10:00:00,2021,3,Tuesday,10,,GLEASON ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212013661,3114,,INVESTIGATE PROPERTY,A7,21,0,2021-03-03 09:34:00,2021,3,Wednesday,9,,MORRIS ST,42.3754638189869,-71.0332081851751,"(42.3754638189869, -71.0332081851751)"
212013659,1402,,VANDALISM,D4,179,0,2021-03-03 10:38:00,2021,3,Wednesday,10,,MELNEA CASS BLVD,42.331829609145,-71.0734727352688,"(42.331829609145, -71.0734727352688)"
212013658,3114,,INVESTIGATE PROPERTY,E13,572,0,2021-03-03 09:28:00,2021,3,Wednesday,9,,IFFLEY RD,42.3123662673835,-71.0993373998637,"(42.3123662673835, -71.0993373998637)"
212013657,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,2021-03-03 10:30:00,2021,3,Wednesday,10,,GENEVA AVE,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212013655,2907,,VAL - OPERATING AFTER REV/SUSP.,B2,293,0,2021-03-03 09:40:00,2021,3,Wednesday,9,,"GUILD ST & LAMBERT AVE
ROXBURY  MA 02119
UNITED ST",42.3273130106235,-71.0901009661726,"(42.3273130106235, -71.0901009661726)"
212013654,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,248,0,2021-03-03 09:57:00,2021,3,Wednesday,9,,DORCHESTER AVE,42.3137115114797,-71.05704145439,"(42.3137115114797, -71.05704145439)"
212013653,3503,,MISSING PERSON - NOT REPORTED - LOCATED,E5,550,0,2021-03-03 10:00:00,2021,3,Wednesday,10,,BLUE LEDGE DR,42.2725360554771,-71.1362291914001,"(42.2725360554771, -71.1362291914001)"
212013652,3115,,INVESTIGATE PERSON,D14,802,0,2021-03-03 09:16:00,2021,3,Wednesday,9,,HARVARD AVE,42.3537541104793,-71.1322562120991,"(42.3537541104793, -71.1322562120991)"
212013651,613,,LARCENY SHOPLIFTING,B2,593,0,2021-03-03 07:54:00,2021,3,Wednesday,7,,LONGWOOD AVE,42.3385700003245,-71.1067068100886,"(42.3385700003245, -71.1067068100886)"
212013650,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2021-03-02 17:38:00,2021,3,Tuesday,17,,ALLSTATE RD,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
212013649,2905,,VAL - VIOLATION OF AUTO LAW,E5,714,0,2021-03-03 09:30:00,2021,3,Wednesday,9,,WASHINGTON ST,42.2579492570021,-71.1612287979402,"(42.2579492570021, -71.1612287979402)"
212013648,3007,,SUDDEN DEATH,C11,363,0,2021-03-03 08:47:00,2021,3,Wednesday,8,,REDWOOD ST,42.293350653359,-71.0613819970706,"(42.293350653359, -71.0613819970706)"
212013647,3207,,PROPERTY - FOUND,B2,329,0,2021-03-03 08:58:00,2021,3,Wednesday,8,,BLUE HILL AVE,42.3093843741193,-71.0826227718332,"(42.3093843741193, -71.0826227718332)"
212013646,3410,,TOWED MOTOR VEHICLE,A1,87,0,2021-03-03 07:17:00,2021,3,Wednesday,7,,BATTERY ST,42.3663199194242,-71.052084842736,"(42.3663199194242, -71.052084842736)"
212013645,2619,,FUGITIVE FROM JUSTICE,External,362,0,2021-03-03 08:45:00,2021,3,Wednesday,8,,BABOOSIC LAKE RD,42.2929056249819,-71.0695579534627,"(42.2929056249819, -71.0695579534627)"
212013642,3114,,INVESTIGATE PROPERTY,A1,88,0,2021-03-03 08:50:00,2021,3,Wednesday,8,,NORTH ST,42.3634043839074,-71.0533743765475,"(42.3634043839074, -71.0533743765475)"
212013641,3207,,PROPERTY - FOUND,C11,355,0,2021-03-03 09:03:00,2021,3,Wednesday,9,,GIBSON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212013640,2907,,VAL - OPERATING AFTER REV/SUSP.,E5, ,0,2021-03-03 08:35:00,2021,3,Wednesday,8,,DESOTO RD,42.2598815452713,-71.1517944366804,"(42.2598815452713, -71.1517944366804)"
212013638,423,,ASSAULT - AGGRAVATED,B2,292,0,2021-03-03 08:56:00,2021,3,Wednesday,8,,WASHINGTON ST,42.3281097877771,-71.0867670883696,"(42.3281097877771, -71.0867670883696)"
212013637,3410,,TOWED MOTOR VEHICLE,B2,602,0,2021-03-03 07:38:00,2021,3,Wednesday,7,,SAINT ALPHONSUS ST,42.3336409834866,-71.1008891033177,"(42.3336409834866, -71.1008891033177)"
212013635,1001,,FORGERY / COUNTERFEITING,E5,691,0,2021-01-10 09:00:00,2021,1,Sunday,9,,WASHINGTON ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
212013634,3115,,INVESTIGATE PERSON,E13,570,0,2021-03-02 14:00:00,2021,3,Tuesday,14,,ROCKVALE CIR,42.3080635477827,-71.1025448851712,"(42.3080635477827, -71.1025448851712)"
212013633,617,,LARCENY THEFT FROM BUILDING,C6,187,0,2021-03-03 08:14:00,2021,3,Wednesday,8,,BELLFLOWER ST,42.3244514509193,-71.0581067954542,"(42.3244514509193, -71.0581067954542)"
212013632,1402,,VANDALISM,B2,316,0,2021-03-02 22:00:00,2021,3,Tuesday,22,,CRAWFORD ST,42.3149980341933,-71.0919448510864,"(42.3149980341933, -71.0919448510864)"
212013631,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,327,0,2021-03-02 21:30:00,2021,3,Tuesday,21,,WAYLAND ST,42.3136892462851,-71.0742707959718,"(42.3136892462851, -71.0742707959718)"
212013630,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,167,0,2021-03-03 06:15:00,2021,3,Wednesday,6,,HARRISON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
212013629,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,2021-03-03 07:27:00,2021,3,Wednesday,7,,"LINDEN ST & CAMBRIDGE ST
BRIGHTON  MA 02134
UNITED",42.3560300016963,-71.1313270241644,"(42.3560300016963, -71.1313270241644)"
212013627,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E18,520,0,2021-02-18 07:11:00,2021,2,Thursday,7,,MARIPOSA ST,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
212013626,3005,,SICK ASSIST,C11,347,0,2021-03-03 06:43:00,2021,3,Wednesday,6,,LINDEN ST,42.3057082234862,-71.0601545075479,"(42.3057082234862, -71.0601545075479)"
212013625,2647,,THREATS TO DO BODILY HARM,E18,489,0,2021-03-03 05:00:00,2021,3,Wednesday,5,,WOOD AVE,42.2669320250086,-71.1113840116561,"(42.2669320250086, -71.1113840116561)"
212013624,3115,,INVESTIGATE PERSON,C6,186,0,2021-03-03 05:38:00,2021,3,Wednesday,5,,MASSACHUSETTS AVE,42.3219865640604,-71.0628066575534,"(42.3219865640604, -71.0628066575534)"
212013622,3115,,INVESTIGATE PERSON,D4,273,0,2021-03-03 05:37:00,2021,3,Wednesday,5,,NORTHAMPTON ST,42.3366504823943,-71.0784103520186,"(42.3366504823943, -71.0784103520186)"
212013620,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C11, ,0,2021-03-03 03:58:00,2021,3,Wednesday,3,,"MILTON ST & ADAMS ST
DORCHESTER  MA 02124
UNITED S",42.2800360256908,-71.0589410235858,"(42.2800360256908, -71.0589410235858)"
212013619,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,911,0,2021-03-03 04:07:00,2021,3,Wednesday,4,,ANNUNCIATION RD,42.3350621776333,-71.0931678123782,"(42.3350621776333, -71.0931678123782)"
212013618,3005,,SICK ASSIST,B2,327,0,2021-03-03 03:27:00,2021,3,Wednesday,3,,HOWARD AVE,42.3141078004631,-71.0752512379977,"(42.3141078004631, -71.0752512379977)"
212013617,520,,BURGLARY - RESIDENTIAL,D14,765,0,2021-03-03 02:57:00,2021,3,Wednesday,2,,WESTERN AVE,42.3539001455032,-71.1629594343934,"(42.3539001455032, -71.1629594343934)"
212013616,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,181,0,2021-03-03 03:11:00,2021,3,Wednesday,3,,PROCTOR ST,42.3269248348185,-71.0691977210244,"(42.3269248348185, -71.0691977210244)"
212013615,3005,,SICK ASSIST,D4,149,0,2021-03-03 02:42:00,2021,3,Wednesday,2,,COLUMBUS AVE,42.3465749686265,-71.0743864969092,"(42.3465749686265, -71.0743864969092)"
212013613,3005,,SICK ASSIST,D4,128,0,2021-03-03 01:24:00,2021,3,Wednesday,1,,CLARENDON ST,42.3485463564792,-71.0741660880373,"(42.3485463564792, -71.0741660880373)"
212013611,3001,,DEATH INVESTIGATION,D14,791,0,2021-03-03 00:46:00,2021,3,Wednesday,0,,COREY RD,42.3437315023307,-71.1387581055333,"(42.3437315023307, -71.1387581055333)"
212013610,3115,,INVESTIGATE PERSON,B2,330,0,2021-03-03 01:21:00,2021,3,Wednesday,1,,COLUMBIA RD,42.3037092496743,-71.083134593289,"(42.3037092496743, -71.083134593289)"
212013609,801,,ASSAULT - SIMPLE,E13,578,0,2021-03-03 00:39:00,2021,3,Wednesday,0,,CENTRE ST,42.3212743007986,-71.1103046911405,"(42.3212743007986, -71.1103046911405)"
212013608,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7,23,0,2021-03-03 00:38:00,2021,3,Wednesday,0,,PRINCETON ST,42.3776599947373,-71.0356019803727,"(42.3776599947373, -71.0356019803727)"
212013607,1402,,VANDALISM,B2,911,0,2021-02-28 20:00:00,2021,2,Sunday,20,,ANNUNCIATION RD,42.3350621776333,-71.0931678123782,"(42.3350621776333, -71.0931678123782)"
212013606,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,364,0,2021-03-03 00:16:00,2021,3,Wednesday,0,,ADAMS ST,42.2960454594569,-71.0563547791097,"(42.2960454594569, -71.0563547791097)"
212013601,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,814,0,2021-03-02 15:30:00,2021,3,Tuesday,15,,CAMBRIDGE ST,42.3582578492936,-71.125600958347,"(42.3582578492936, -71.125600958347)"
212013600,613,,LARCENY SHOPLIFTING,C6,186,0,2021-03-02 16:30:00,2021,3,Tuesday,16,,DISTRICT AVE,0,0,"(0, 0)"
212013597,2905,,VAL - VIOLATION OF AUTO LAW,B3,427,0,2021-03-02 22:34:00,2021,3,Tuesday,22,,EVELYN ST,42.2793405528096,-71.0913050499845,"(42.2793405528096, -71.0913050499845)"
212013596,619,,LARCENY ALL OTHERS,B2,282,0,2021-03-02 16:30:00,2021,3,Tuesday,16,,WOODBINE ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212013594,3006,,SICK/INJURED/MEDICAL - PERSON,D4,171,0,2021-03-02 21:40:00,2021,3,Tuesday,21,,HARRISON AVE,42.3351190394661,-71.0749170961373,"(42.3351190394661, -71.0749170961373)"
212013593,3005,,SICK ASSIST,C6,186,0,2021-03-02 21:51:00,2021,3,Tuesday,21,,LUCY ST,0,0,"(0, 0)"
212013592,423,,ASSAULT - AGGRAVATED,E5, ,0,2021-03-02 21:46:00,2021,3,Tuesday,21,,"WASHINGTON ST & ARCHDALE RD
ROSLINDALE  MA 02131
U",42.292771954341,-71.1213899960878,"(42.292771954341, -71.1213899960878)"
212013591,3006,,SICK/INJURED/MEDICAL - PERSON,E13,581,0,2021-03-02 21:48:00,2021,3,Tuesday,21,,CENTRE ST,42.3228448494238,-71.1038477679511,"(42.3228448494238, -71.1038477679511)"
212013590,3114,,INVESTIGATE PROPERTY,D14,938,0,2021-03-02 21:46:00,2021,3,Tuesday,21,,FIDELIS WAY,42.3453166442156,-71.1429807770167,"(42.3453166442156, -71.1429807770167)"
212013589,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,421,0,2021-03-02 22:00:00,2021,3,Tuesday,22,,RICH ST,42.2758684740158,-71.0885289183452,"(42.2758684740158, -71.0885289183452)"
212013588,617,,LARCENY THEFT FROM BUILDING,C11,355,0,2021-03-02 21:12:00,2021,3,Tuesday,21,,DORCHESTER AVE,42.2966620162352,-71.0612183646022,"(42.2966620162352, -71.0612183646022)"
212013587,2905,,VAL - VIOLATION OF AUTO LAW,E13,583,0,2021-03-02 21:13:00,2021,3,Tuesday,21,,MINDEN ST,42.3253598109254,-71.1064802303152,"(42.3253598109254, -71.1064802303152)"
212013585,801,,ASSAULT - SIMPLE,D14,801,0,2021-03-02 21:07:00,2021,3,Tuesday,21,,HARVARD AVE,42.3548654151182,-71.1325932245606,"(42.3548654151182, -71.1325932245606)"
212013583,3114,,INVESTIGATE PROPERTY,B3,469,0,2021-03-02 20:02:00,2021,3,Tuesday,20,,TENNIS RD,42.2761569125616,-71.0955030303829,"(42.2761569125616, -71.0955030303829)"
212013582,3005,,SICK ASSIST,B3,449,0,2021-03-02 20:29:00,2021,3,Tuesday,20,,ASPINWALL RD,42.2912558601228,-71.0747509194691,"(42.2912558601228, -71.0747509194691)"
212013581,520,,BURGLARY - RESIDENTIAL,D14,794,0,2021-03-02 19:41:00,2021,3,Tuesday,19,,QUINT AVE,42.3519477990859,-71.134107913941,"(42.3519477990859, -71.134107913941)"
212013575,1102,,FRAUD - FALSE PRETENSE / SCHEME,D4,905,0,2021-03-02 20:07:00,2021,3,Tuesday,20,,E BROOKLINE ST,42.339267642135,-71.0720883344157,"(42.339267642135, -71.0720883344157)"
212013574,2647,,THREATS TO DO BODILY HARM,B3,408,0,2021-03-02 00:00:00,2021,3,Tuesday,0,,TEMPLE ST,42.2722913384033,-71.0722278238213,"(42.2722913384033, -71.0722278238213)"
212013571,2905,,VAL - VIOLATION OF AUTO LAW,A1,116,0,2021-03-02 18:18:00,2021,3,Tuesday,18,,"56 BEACH ST
BOSTON  MA 02111
UNITED STATES",42.3514227826779,-71.0608450799525,"(42.3514227826779, -71.0608450799525)"
212013569,3115,,INVESTIGATE PERSON,A1,104,0,2021-03-02 18:39:00,2021,3,Tuesday,18,,WASHINGTON ST,42.356486304603,-71.0592814493937,"(42.356486304603, -71.0592814493937)"
212013567,1402,,VANDALISM,B3,465,0,2021-03-01 19:20:00,2021,3,Monday,19,,SANDPIPER LN,0,0,"(0, 0)"
212013566,3201,,PROPERTY - LOST/ MISSING,C11,355,0,2021-03-01 20:25:00,2021,3,Monday,20,,CENTRE ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212013565,1402,,VANDALISM,C11,355,0,2021-02-10 00:00:00,2021,2,Wednesday,0,,CENTRE ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212013564,3502,,MISSING PERSON - LOCATED,E18,520,0,2021-03-01 21:00:00,2021,3,Monday,21,,BUSINESS ST,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
212013563,2907,,VAL - OPERATING AFTER REV/SUSP.,D4, ,0,2021-03-02 18:37:00,2021,3,Tuesday,18,,"WASHINGTON ST & NEWCOMB ST
BOSTON  MA 02118
UNITED",42.3346270320088,-71.0793179682315,"(42.3346270320088, -71.0793179682315)"
212013562,3115,,INVESTIGATE PERSON,B2,920,0,2021-03-02 17:28:00,2021,3,Tuesday,17,,ELM HILL AVE,42.308017338561,-71.0887071224182,"(42.308017338561, -71.0887071224182)"
212013559,3115,,INVESTIGATE PERSON,C11,336,0,2021-03-02 18:25:00,2021,3,Tuesday,18,,NORTON ST,42.3062652070571,-71.0686455563551,"(42.3062652070571, -71.0686455563551)"
212013554,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2021-03-02 18:15:00,2021,3,Tuesday,18,,BLUE HILL AVENUE,0,0,"(0, 0)"
212013552,619,,LARCENY ALL OTHERS,D4,620,0,2021-03-02 18:15:00,2021,3,Tuesday,18,,MASSACHUSETTS AVE,42.3452109987635,-71.0881498703324,"(42.3452109987635, -71.0881498703324)"
212013551,3006,,SICK/INJURED/MEDICAL - PERSON,D4,170,0,2021-03-02 17:48:00,2021,3,Tuesday,17,,WASHINGTON ST,42.3367501542294,-71.0766278793634,"(42.3367501542294, -71.0766278793634)"
212013549,3207,,PROPERTY - FOUND,D4,137,0,2021-03-02 17:26:00,2021,3,Tuesday,17,,"COMMONWEALTH AVE & EXETER ST
BOSTON  MA 02116
UNIT",42.3514640074469,-71.0804690377258,"(42.3514640074469, -71.0804690377258)"
212013547,617,,LARCENY THEFT FROM BUILDING,E5,674,0,2021-03-02 17:20:00,2021,3,Tuesday,17,,FARQUHAR ST,42.2909350528057,-71.1378511761475,"(42.2909350528057, -71.1378511761475)"
212013545,613,,LARCENY SHOPLIFTING,D4,143,0,2021-03-02 17:27:00,2021,3,Tuesday,17,,HUNTINGTON AVE,42.3474989903015,-71.0792550560064,"(42.3474989903015, -71.0792550560064)"
